"Model","Scenario","Region","Variable","Unit","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","KEN","Population","million",52.1956,57.6787,63.4287,69.106,74.5426,79.6179,84.3062,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","KGZ","GDP|PPP|Counterfactual without damage","billion US$2010/yr",30.3599,39.4132,46.1593,53.6197,62.9018,75.1975,89.6475,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","KGZ","Population","million",6.3423,6.9731,7.4382,7.8884,8.3241,8.7367,9.0916,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","KHM","GDP|PPP|Counterfactual without damage","billion US$2010/yr",65.832,83.5776,112.1052,148.6086,193.3603,246.859,311.3353,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","KHM","Population","million",16.9166,17.9939,18.9784,19.8508,20.5811,21.1254,21.5213,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","KOR","GDP|PPP|Counterfactual without damage","billion US$2010/yr",2014.179,2240.0608,2425.871,2566.8203,2680.5334,2758.7294,2816.8618,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","KOR","Population","million",53.8321,53.5647,53.1681,52.5665,51.6463,50.4272,49.0349,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","KWT","GDP|PPP|Counterfactual without damage","billion US$2010/yr",180.7686,203.3347,217.4399,240.8558,266.7577,291.8813,318.29,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","KWT","Population","million",4.5511,4.7835,5.0131,5.2281,5.4225,5.5864,5.7031,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","LBN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",69.4867,62.81,66.8168,73.6092,82.7357,94.5999,109.42,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","LBN","Population","million",5.7999,5.9996,6.2978,6.5881,6.847,7.0694,7.2433,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","LBY","GDP|PPP|Counterfactual without damage","billion US$2010/yr",98.5689,140.8378,152.2072,159.1995,179.0033,210.9121,254.5147,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","LBY","Population","million",6.7344,7.1133,7.5314,7.9513,8.3597,8.7264,9.0209,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","LKA","GDP|PPP|Counterfactual without damage","billion US$2010/yr",266.2904,252.0163,291.1625,335.9696,385.2049,436.7354,492.9592,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","LKA","Population","million",22.5084,23.115,23.596,23.9807,24.2678,24.4295,24.4651,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","LTU","GDP|PPP|Counterfactual without damage","billion US$2010/yr",99.3958,106.0515,117.9561,123.3744,125.3006,126.9496,127.5465,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","LTU","Population","million",2.8518,2.7097,2.567,2.4383,2.3201,2.215,2.1198,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","LUX","GDP|PPP|Counterfactual without damage","billion US$2010/yr",69.0034,72.8074,81.8752,87.3089,90.5349,93.1524,95.7734,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","LUX","Population","million",0.6296,0.6515,0.6723,0.6927,0.7125,0.7325,0.7536,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","LVA","GDP|PPP|Counterfactual without damage","billion US$2010/yr",53.7674,58.209,62.327,65.5349,67.4705,69.2045,71.2822,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","LVA","Population","million",1.9179,1.8258,1.7238,1.6345,1.5592,1.4962,1.442,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MAR","GDP|PPP|Counterfactual without damage","billion US$2010/yr",265.2957,302.8052,339.1172,394.3362,458.7134,534.7806,627.8284,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MAR","Population","million",37.1641,38.7974,40.4407,41.9252,43.1243,44.0292,44.664,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MDA","GDP|PPP|Counterfactual without damage","billion US$2010/yr",30.1724,37.6821,46.2058,53.6622,60.1659,66.8704,72.7075,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MDA","Population","million",3.0804,3.0878,2.9531,2.8249,2.7101,2.6104,2.5202,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MEX","GDP|PPP|Counterfactual without damage","billion US$2010/yr",2331.3964,2579.4936,2900.2131,3253.6379,3646.6741,4083.7061,4570.5969,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MEX","Population","million",126.5984,131.5929,136.8536,141.4694,145.3424,148.3839,150.6234,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MKD","GDP|PPP|Counterfactual without damage","billion US$2010/yr",32.2109,35.4726,40.6711,46.1262,51.5917,57.0023,62.9359,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MKD","Population","million",2.1337,2.106,2.104,2.1003,2.0865,2.0659,2.0424,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MLI","GDP|PPP|Counterfactual without damage","billion US$2010/yr",42.7941,51.3814,65.1099,88.0467,119.6715,162.0205,221.828,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MLI","Population","million",21.1852,24.7237,28.6224,32.7235,36.9104,41.0847,45.152,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MLT","GDP|PPP|Counterfactual without damage","billion US$2010/yr",22.2691,27.8393,32.4669,36.8621,39.897,42.5803,44.9564,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MLT","Population","million",0.5124,0.5144,0.5177,0.5179,0.5156,0.513,0.5121,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MMR","GDP|PPP|Counterfactual without damage","billion US$2010/yr",248.1799,220.0607,253.6957,298.6897,350.865,409.0644,476.1422,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MMR","Population","million",55.2541,57.1537,58.7083,59.746,60.2796,60.4391,60.3047,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MNE","GDP|PPP|Counterfactual without damage","billion US$2010/yr",11.0628,14.0638,15.7074,17.4876,18.9434,20.0794,21.1942,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MNE","Population","million",0.6357,0.6519,0.6417,0.6341,0.6275,0.6216,0.6162,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MNG","GDP|PPP|Counterfactual without damage","billion US$2010/yr",36.0858,43.1462,51.1812,61.3621,72.8562,85.3889,99.814,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MNG","Population","million",3.3908,3.6482,3.8836,4.115,4.3487,4.5841,4.8144,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MOZ","GDP|PPP|Counterfactual without damage","billion US$2010/yr",36.5099,44.7052,70.4471,109.1709,157.9124,219.8039,303.9984,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MOZ","Population","million",31.1596,35.5636,40.1945,44.8936,49.5798,54.1799,58.5835,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MUS","GDP|PPP|Counterfactual without damage","billion US$2010/yr",24.3024,30.0216,34.376,39.1769,44.2034,49.2031,55.1285,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MUS","Population","million",1.3155,1.3179,1.3187,1.312,1.2974,1.2752,1.2474,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MYS","GDP|PPP|Counterfactual without damage","billion US$2010/yr",805.8518,1004.8027,1205.2267,1406.9033,1589.7896,1751.5612,1906.0565,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","MYS","Population","million",34.2598,36.1155,37.8743,39.4885,40.9228,42.188,43.2807,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","NAM","GDP|PPP|Counterfactual without damage","billion US$2010/yr",21.3666,24.4392,27.2263,31.7588,37.857,45.2319,54.8914,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","NAM","Population","million",2.5023,2.7192,2.9408,3.146,3.3421,3.5245,3.6901,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","NER","GDP|PPP|Counterfactual without damage","billion US$2010/yr",28.0578,38.2117,51.035,73.0669,103.3076,144.7806,205.6223,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","NER","Population","million",24.223,29.1369,34.8864,41.383,48.596,56.4119,64.787,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","NGA","GDP|PPP|Counterfactual without damage","billion US$2010/yr",962.2294,1096.1271,1270.9512,1590.6038,1991.2764,2488.7335,3171.9808,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","NGA","Population","million",208.7207,235.6002,265.186,297.3759,332.1588,368.8277,406.656,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","NIC","GDP|PPP|Counterfactual without damage","billion US$2010/yr",37.0512,43.4341,50.8958,60.5875,73.2249,89.3155,109.725,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","NIC","Population","million",6.7625,7.2246,7.6333,7.9861,8.2751,8.4966,8.665,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","NLD","GDP|PPP|Counterfactual without damage","billion US$2010/yr",916.3172,970.877,1039.7144,1098.9052,1149.9595,1211.2813,1275.7569,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","NLD","Population","million",17.4995,17.484,17.5967,17.697,17.7468,17.7597,17.7691,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","NOR","GDP|PPP|Counterfactual without damage","billion US$2010/yr",320.2699,337.2337,355.9695,383.6958,413.7202,443.6985,477.2698,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","NOR","Population","million",5.4178,5.5349,5.6282,5.743,5.8576,5.9733,6.0972,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","NPL","GDP|PPP|Counterfactual without damage","billion US$2010/yr",103.6585,125.4077,158.9434,201.5536,253.6965,315.3943,388.9138,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","NPL","Population","million",30.1032,31.8276,33.3324,34.533,35.4797,36.236,36.822,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","NZL","GDP|PPP|Counterfactual without damage","billion US$2010/yr",194.1802,209.8994,229.0783,254.4368,280.5359,308.6731,338.4346,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","NZL","Population","million",5.0576,5.2888,5.486,5.617,5.7364,5.8476,5.951,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","OMN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",141.9345,155.74,172.2802,195.6825,221.4365,249.3127,279.9744,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","OMN","Population","million",4.6741,5.0418,5.4108,5.7437,6.0445,6.3358,6.6071,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","PAK","GDP|PPP|Counterfactual without damage","billion US$2010/yr",1077.0236,1253.8652,1570.228,1983.8933,2545.7669,3275.7928,4208.4604,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","PAK","Population","million",233.6824,258.6896,285.3539,312.5977,339.5145,365.6233,390.9891,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","PAN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",119.8013,163.9558,195.9238,226.6574,254.3263,280.6582,307.6937,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","PAN","Population","million",4.2991,4.5809,4.8426,5.0796,5.2836,5.4568,5.5917,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","PER","GDP|PPP|Counterfactual without damage","billion US$2010/yr",399.1004,462.7754,528.3843,601.0516,683.3864,775.5552,880.4582,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","PER","Population","million",33.3506,34.8597,36.3221,37.547,38.4984,39.2133,39.7038,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","PHL","GDP|PPP|Counterfactual without damage","billion US$2010/yr",818.8059,1081.3416,1451.8195,1884.0937,2337.2074,2805.0342,3299.1898,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","PHL","Population","million",115.5236,124.5548,133.5917,142.1199,149.8818,156.8387,162.8851,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","POL","GDP|PPP|Counterfactual without damage","billion US$2010/yr",1218.1399,1367.0081,1571.7394,1731.6323,1852.2154,1944.3755,2025.849,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","POL","Population","million",38.6928,38.7873,37.9505,37.1403,36.3515,35.5964,34.9124,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","PRK","GDP|PPP|Counterfactual without damage","billion US$2010/yr",44.318,54.2006,69.661,90.5866,118.447,152.5855,193.8538,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","PRK","Population","million",26.7957,27.4569,27.67,27.5903,27.3594,27.0145,26.6065,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","PRT","GDP|PPP|Counterfactual without damage","billion US$2010/yr",320.4689,358.4712,387.3551,417.2833,446.6674,479.6562,514.7754,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","PRT","Population","million",10.3559,10.137,9.9988,9.8932,9.795,9.6978,9.5999,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","PRY","GDP|PPP|Counterfactual without damage","billion US$2010/yr",92.4188,100.7129,117.7331,136.0771,155.4705,176.6339,200.2801,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","PRY","Population","million",6.6248,7.0661,7.4914,7.8554,8.173,8.4308,8.6353,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","QAT","GDP|PPP|Counterfactual without damage","billion US$2010/yr",231.9313,255.583,288.1994,311.9271,329.1601,344.9875,364.1258,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","QAT","Population","million",2.881,3.1558,3.4372,3.7187,3.9992,4.2747,4.5303,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ROU","GDP|PPP|Counterfactual without damage","billion US$2010/yr",515.9015,579.9564,642.985,698.1629,735.1072,766.3219,793.0482,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","ROU","Population","million",19.5986,18.7779,18.187,17.5902,17.005,16.4251,15.8521,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","RUS","GDP|PPP|Counterfactual without damage","billion US$2010/yr",3547.8179,3922.0829,4053.9907,4241.5474,4519.6129,4936.7332,5377.8471,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","RUS","Population","million",145.0744,146.9663,144.667,142.8902,141.5408,140.6934,140.1192,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SAU","GDP|PPP|Counterfactual without damage","billion US$2010/yr",1510.1532,1747.2531,2046.1581,2341.0509,2607.0155,2842.2733,3058.9199,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SAU","Population","million",36.9006,39.62,42.3199,44.8445,47.0742,48.9428,50.4012,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SDN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",166.2841,136.3219,161.0073,191.1801,224.6437,263.8842,311.3842,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SDN","Population","million",44.6392,50.2544,56.2296,62.224,68.0367,73.7513,79.258,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SEN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",52.8113,71.1444,90.9407,120.696,155.3312,196.341,250.4509,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SEN","Population","million",16.4471,18.6438,20.9554,23.3319,25.7414,28.1557,30.4943,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SGP","GDP|PPP|Counterfactual without damage","billion US$2010/yr",506.6689,593.5043,663.9972,727.774,769.8337,790.2107,796.1486,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SGP","Population","million",6.1178,6.3544,6.569,6.7405,6.8639,6.9477,7.0075,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SLV","GDP|PPP|Counterfactual without damage","billion US$2010/yr",54.7392,61.7347,67.4665,75.2173,85.1698,97.5073,112.5471,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SLV","Population","million",6.3303,6.4307,6.5107,6.5442,6.537,6.496,6.4238,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SRB","GDP|PPP|Counterfactual without damage","billion US$2010/yr",122.7932,140.3817,164.8737,192.0743,216.8203,239.0465,261.469,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SRB","Population","million",7.4527,7.19,7.0476,6.9335,6.8162,6.7067,6.6103,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SSD","GDP|PPP|Counterfactual without damage","billion US$2010/yr",5.0587,5.9285,7.4324,9.1603,11.2074,13.9323,17.912,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SSD","Population","million",10.6961,11.2457,11.894,12.5985,13.2605,13.7388,13.9894,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SUR","GDP|PPP|Counterfactual without damage","billion US$2010/yr",9.7582,9.6583,11.0268,12.5346,14.3349,16.406,18.7604,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SUR","Population","million",0.6086,0.639,0.6684,0.6942,0.7163,0.7346,0.7495,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SVK","GDP|PPP|Counterfactual without damage","billion US$2010/yr",179.871,189.6456,205.8888,223.5222,239.6399,255.8375,272.6015,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SVK","Population","million",5.488,5.4706,5.4272,5.3693,5.2976,5.2237,5.1517,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SVN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",74.5604,82.2055,90.6574,97.3322,101.9258,106.1688,110.9119,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Low demand","SVN","Population","million",2.1281,2.1025,2.089,2.0753,2.0613,2.0474,2.0317,"","","","","","","","","",""
